object_id,shape_length,shape_area,zone,location_id,borough,geometry,longitude,latitude
4,0.0435665270921,0.000111871946192,Alphabet City,4,Manhattan,"POLYGON ((-73.9717741096531824 40.7258212813372609, -73.9717914296148535 40.7258142211492853, -73.9718165058773138 40.7258149667527576, -73.9718593583092314 40.7255829690305120, -73.9718743769521296 40.7255031160799277, -73.9718849095147277 40.7254244050659651, -73.9719112073205309 40.7252903707001082, -73.9719337450108156 40.7251762903513566, -73.9719397545632802 40.7251580386102319, -73.9719615477859094 40.7250399788110684, -73.9720051184121274 40.7248414897083606, -73.9720366696688245 40.7246840700202881, -73.9720659586739657 40.7245591583289226, -73.9720719696033910 40.7245363508582798, -73.9720809815192553 40.7244975679305625, -73.9720840005728206 40.7244679055458860, -73.9720975129090590 40.7244234152349094, -73.9721560900173358 40.7241701782782926, -73.9721658599663243 40.7241319632733365, -73.9722169237619056 40.7239300546469494, -73.9722334467695788 40.7238467799264967, -73.9722649986824621 40.7237144573338128, -73.9723250773159151 40.7234634993274938, -73.9723611574464428 40.7233120604766512, -73.9723994574827657 40.7231488163668445, -73.9725101118038140 40.7226968860069150, -73.9728897139667794 40.7210882972195378, -73.9730466728251059 40.7204362298335170, -73.9731295909040654 40.7200911924151043, -73.9732107544225954 40.7197848577306019, -73.9733264636079753 40.7193611047340909, -73.9734797557451174 40.7188614291130548, -73.9746472079999791 40.7188423500001022, -73.9746868749998470 40.7188417020001054, -73.9747423999999825 40.7188407940001511, -73.9748591999999547 40.7188554800001299, -73.9749129889998756 40.7188624430000488, -73.9749764479999499 40.7188706520001062, -73.9750952019999346 40.7188807460000746, -73.9754516749999453 40.7189465590001518, -73.9755101269998505 40.7189586130000976, -73.9760924959999073 40.7190787020000826, -73.9763552519999479 40.7191328840000324, -73.9764818239999471 40.7191596280000994, -73.9767449569999798 40.7192152340001314, -73.9772237919999185 40.7193097750000987, -73.9780312270000024 40.7196383480000605, -73.9787523499998230 40.7199337060001199, -73.9796602169998181 40.7202128300001078, -73.9813082419998409 40.7207087860001025, -73.9821661529998238 40.7209688550001516, -73.9830030869999149 40.7212226810000857, -73.9838238729998068 40.7214728720000707, -73.9837799099999103 40.7215359540001103, -73.9834436359999188 40.7220185070000866, -73.9829641439998937 40.7226713250001708, -73.9825244949998506 40.7232779770001443, -73.9820824239998984 40.7238820440001135, -73.9816366389999871 40.7244934810000601, -73.9812112959997989 40.7250728000001274, -73.9807671390000507 40.7256855950000940, -73.9803329819998936 40.7262803360000731, -73.9799065019999773 40.7268657730000641, -73.9794691300000267 40.7274676770001349, -73.9789986199998140 40.7281057470000931, -73.9785358289999238 40.7287460850001040, -73.9780554289999515 40.7293830860000980, -73.9780269799998536 40.7294330600001899, -73.9773938679998793 40.7291650480001266, -73.9769043640000206 40.7289578240001404, -73.9762699709999936 40.7286892590000988, -73.9761520409999918 40.7286452100000389, -73.9761328999999961 40.7286382720001114, -73.9758024379999171 40.7285184800000621, -73.9756965110000522 40.7284750530001105, -73.9732979679999545 40.7274280080000963, -73.9720501529998842 40.7268809460000654, -73.9719768509998801 40.7268303560001357, -73.9719124419999474 40.7267910090000953, -73.9718567130000508 40.7267586850000853, -73.9717960209998608 40.7267136800000813, -73.9716269728586155 40.7266284529986180, -73.9716697270117436 40.7263923271544783, -73.9716958745161293 40.7262418293025519, -73.9717189436150164 40.7261219932596887, -73.9717384337935329 40.7259996675557332, -73.9717675541021151 40.7258333034547491, -73.9717741096531824 40.7258212813372609))",-73.97696827424141,40.72375208451233
12,0.0366613013579,4.15116236727e-05,Battery Park,12,Manhattan,"POLYGON ((-74.0156575659999447 40.7048330880001288, -74.0153975869999528 40.7048001490001070, -74.0152721979999484 40.7048300370001641, -74.0151625700000011 40.7048050950000828, -74.0149612519999209 40.7047597970001576, -74.0148954209999630 40.7046975180000885, -74.0147805949999480 40.7046741130001095, -74.0146670989998938 40.7046472130000936, -74.0145171229999761 40.7046056750000389, -74.0143703119999969 40.7045580380001297, -74.0142892289999850 40.7045490750000951, -74.0142706589999761 40.7045202290000887, -74.0142586139999423 40.7044894430001065, -74.0142534259999394 40.7044575640001227, -74.0142552389999366 40.7044254720001035, -74.0143917689999995 40.7035987830001389, -74.0144298319999763 40.7031506480001042, -74.0141921510000032 40.7027567110001343, -74.0138989039999444 40.7022706700001748, -74.0137912079999722 40.7013054760001296, -74.0137819119998852 40.7012221550001030, -74.0137752889999234 40.7011827130000938, -74.0137686779999200 40.7011432630000911, -74.0141589349999833 40.7010962900000735, -74.0139515277824387 40.7009909822301239, -74.0140919838547973 40.7005516183273741, -74.0141049030008560 40.7005108283871024, -74.0140914494948277 40.7005083367271041, -74.0141282119081723 40.7003932820548542, -74.0141372638858996 40.7003949552104842, -74.0141486063778444 40.7003205717239069, -74.0141746727944252 40.7002608912940218, -74.0142206319549985 40.7001114918684905, -74.0143098131128880 40.7001212960689358, -74.0143098158615089 40.7001341015158360, -74.0141778793177565 40.7005414735538906, -74.0141649576329854 40.7005390520310328, -74.0141523878729970 40.7005778657837212, -74.0142892074112382 40.7006441447652847, -74.0143015702323765 40.7006322117728914, -74.0142965168928981 40.7006291865239120, -74.0143153026476455 40.7006110379743831, -74.0143179646807567 40.7006124973080077, -74.0143678358321750 40.7005461226676815, -74.0144481315071516 40.7004473724000633, -74.0145599997368890 40.7003097867797692, -74.0145751333202782 40.7003169163314098, -74.0145842544041699 40.7003084689552708, -74.0145823440943218 40.7002838755288110, -74.0146329433347603 40.7001974304125795, -74.0146711999201870 40.7002104016999127, -74.0146671721370240 40.7002393809074974, -74.0146538612468845 40.7002426411753078, -74.0146086300373298 40.7003097082460030, -74.0146082544850401 40.7003236571140192, -74.0145521932599308 40.7003829807517690, -74.0144934254997793 40.7004451692508624, -74.0144924689341792 40.7004546690030367, -74.0144849212636871 40.7004611535922365, -74.0144785793136322 40.7004620821559726, -74.0144094739466709 40.7005513314124983, -74.0143968998895758 40.7005634818934183, -74.0143948069373323 40.7005704790974718, -74.0143238436300521 40.7006613041273511, -74.0146432323490160 40.7008173043252910, -74.0147242483441232 40.7007142938944426, -74.0147714243913413 40.7006636519070497, -74.0148123651404291 40.7006108499362753, -74.0148592665942289 40.7005554446457012, -74.0149303261123492 40.7004792698636351, -74.0149988305357880 40.7004061205766945, -74.0150681826930992 40.7003182575551179, -74.0150983227013057 40.7003342655236651, -74.0150357973507340 40.7004208310107316, -74.0150227106004337 40.7004195360588028, -74.0150085051725029 40.7004377099262555, -74.0149931457590640 40.7004368473200842, -74.0149675707169195 40.7004654148798650, -74.0149749555557861 40.7004701777236662, -74.0149488118272103 40.7004944136014188, -74.0149425550582123 40.7005061032915094, -74.0149232228935858 40.7005151914717231, -74.0149175465081015 40.7005255757128950, -74.0149237946395431 40.7005303387073454, -74.0149368794705538 40.7005229793814323, -74.0149419915596525 40.7005238433259464, -74.0148859896547009 40.7005801144359509, -74.0148200428468499 40.7006606197804430, -74.0147268178219093 40.7007740158497739, -74.0147026503387337 40.7007991160258271, -74.0146736562849981 40.7008346095311708, -74.0148107256015493 40.7009038319823944, -74.0148283422526845 40.7008947428698988, -74.0150211366168378 40.7009925040136054, -74.0151423181208941 40.7008428923544443, -74.0156777818473159 40.7012560210276177, -74.0157935171114758 40.7013469058077746, -74.0159103423341662 40.7014609484440868, -74.0161160906046831 40.7016308016255550, -74.0161389063599842 40.7016460171028882, -74.0162444906066952 40.7017527214369821, -74.0163920537019493 40.7018977010084342, -74.0165151526078375 40.7020172986716133, -74.0165325870374602 40.7020365396832275, -74.0168185959991121 40.7023385750806810, -74.0168965704124702 40.7024218799596795, -74.0170039678950786 40.7025545356276837, -74.0171370588938231 40.7027113402678680, -74.0171450806265341 40.7027053499763483, -74.0172518213394568 40.7028355572639384, -74.0172457159112298 40.7028384577393680, -74.0172934622103327 40.7028874387070374, -74.0173183776339698 40.7029188717717858, -74.0173983933227504 40.7030191408050968, -74.0174400354604671 40.7030775145420520, -74.0174938116276451 40.7031548434602826, -74.0175403829794902 40.7032361604300732, -74.0175754856149695 40.7033075030562088, -74.0175964796706012 40.7033613873092719, -74.0176168121712266 40.7034232484655689, -74.0176260190494446 40.7034227612272872, -74.0176479750684990 40.7034945998797468, -74.0176604507461633 40.7035499790977582, -74.0176688130726745 40.7035913134678253, -74.0176713202025525 40.7036064273839813, -74.0176831056810727 40.7037111312254893, -74.0176726458142156 40.7037117910461745, -74.0176768962942475 40.7037705036387010, -74.0176742874817961 40.7038343675717229, -74.0176657844225190 40.7038992337187366, -74.0176579248343671 40.7039326617865456, -74.0176430653269648 40.7039889734615699, -74.0176537889819173 40.7039983808127346, -74.0176546198974421 40.7040096825699678, -74.0176439029360722 40.7040222459021308, -74.0176339989054810 40.7040247517834288, -74.0176265796302317 40.7040235008217905, -74.0175703570302232 40.7041838809933694, -74.0171312389999514 40.7042825350000896, -74.0168460069999270 40.7046348860001004, -74.0167590669999527 40.7047422830000443, -74.0166871469999279 40.7047439420000572, -74.0166861309999859 40.7047993380001145, -74.0166276119999083 40.7047994310000547, -74.0165204039999480 40.7047997180000891, -74.0163751979998636 40.7048384850001170, -74.0162988849999124 40.7048464150001621, -74.0162173689998610 40.7048530270000981, -74.0158739619999153 40.7048821130000960, -74.0156558219999852 40.7048826340001355, -74.0156575659999447 40.7048330880001288))",-74.01556349991374,40.70294582144012
13,0.0502813228631,0.000149358592917,Battery Park City,13,Manhattan,"POLYGON ((-74.0124410929999073 40.7190576730001013, -74.0128156679999165 40.7173562980000483, -74.0128666319999411 40.7171761010001276, -74.0130514639999006 40.7164547710000946, -74.0132338489999171 40.7156561880000538, -74.0133512149999007 40.7152333120001160, -74.0134752429999310 40.7151107110000865, -74.0135923999999505 40.7144943160001347, -74.0137538849999714 40.7136905550000634, -74.0140474469999532 40.7124378150000936, -74.0141775339999697 40.7118826660001574, -74.0142689369998976 40.7114678160001091, -74.0144555939999549 40.7109071530000577, -74.0146650709999392 40.7104269380001114, -74.0148243279999747 40.7098233680001016, -74.0148725709999695 40.7096848740001036, -74.0149541539999518 40.7094326920001421, -74.0153433079999559 40.7084968170000892, -74.0155922019999366 40.7078832430000688, -74.0156437769999940 40.7077560990000791, -74.0156882939999718 40.7076638250000684, -74.0157181519999625 40.7075853110001091, -74.0158498549999422 40.7072472680000743, -74.0158639599999475 40.7072001830001113, -74.0158857409999484 40.7071421760001186, -74.0159049829999844 40.7070926950000640, -74.0159386939998711 40.7070075740000732, -74.0160596679998974 40.7067051300001239, -74.0161951959999840 40.7062584850001201, -74.0162515959998899 40.7060726140000639, -74.0164030549998841 40.7056662020000886, -74.0166221789999668 40.7050944830001171, -74.0166541729999636 40.7049638210000992, -74.0166861309999859 40.7047993380001145, -74.0166871469999279 40.7047439420000572, -74.0167590669999527 40.7047422830000443, -74.0168460069999270 40.7046348860001004, -74.0171312389999514 40.7042825350000896, -74.0175703570302232 40.7041838809933694, -74.0177945452030031 40.7042348981015110, -74.0178558568294136 40.7040788476157687, -74.0177505498687367 40.7040548828936295, -74.0177913930343863 40.7039509125837355, -74.0178175869794615 40.7039379224968272, -74.0178378282596725 40.7039626661387359, -74.0178082174694509 40.7040319644797890, -74.0179122932621567 40.7040544971511764, -74.0179426936391849 40.7039731765764543, -74.0179547398261661 40.7039757856087761, -74.0178444110672444 40.7042420399380873, -74.0184477024377401 40.7041621682317611, -74.0186683083796595 40.7044352406214429, -74.0186560629912549 40.7044409686847928, -74.0175163959709153 40.7045808447935897, -74.0174808615257831 40.7046674876963408, -74.0175316614459149 40.7046710908504039, -74.0175479172349213 40.7046638751569958, -74.0175580829870796 40.7046659360334573, -74.0175702697670204 40.7046628364294207, -74.0175736550541075 40.7046679960837494, -74.0175668883693447 40.7046715987826815, -74.0175980478086331 40.7046844807135528, -74.0176342910398972 40.7046789104176128, -74.0176756704903624 40.7046808753627829, -74.0176866626858185 40.7046739859632751, -74.0177183404751275 40.7046798872608662, -74.0177332130468528 40.7046715200051565, -74.0177493771238773 40.7046754518886900, -74.0177655285808527 40.7046724965636386, -74.0177668287157218 40.7046651112638713, -74.0177836330341705 40.7046710160109626, -74.0177978553969638 40.7046670794377690, -74.0178062672323023 40.7046621612151256, -74.0178288926918668 40.7046651016673948, -74.0178398843381871 40.7046611650867476, -74.0179019458002898 40.7046518084418594, -74.0179103492641701 40.7046591922336063, -74.0179413863745452 40.7046557371786264, -74.0179439753868706 40.7046483617275001, -74.0179691802180599 40.7046473673749603, -74.0179788805343577 40.7046409716842135, -74.0179892245432711 40.7046468779129071, -74.0179982782012189 40.7046498298335990, -74.0180079780654410 40.7046385100150445, -74.0180241430834798 40.7046458909087079, -74.0180428821833374 40.7046281743227141, -74.0180538759345126 40.7046296404718149, -74.0180650468900012 40.7046359605234187, -74.0181129612911519 40.7045537274873723, -74.0188628752673452 40.7047196158848195, -74.0188874664936520 40.7047291488375862, -74.0189257238240970 40.7047737625704542, -74.0193415570453084 40.7060705382042158, -74.0193425462448289 40.7060936730299048, -74.0192224228398032 40.7065730887262092, -74.0191227596340013 40.7069758143376177, -74.0191025548842134 40.7070004376417174, -74.0190915508470084 40.7070044731846892, -74.0190661714013913 40.7070137706216144, -74.0190333801969444 40.7070131908762818, -74.0189535946336434 40.7069967694657251, -74.0189457916733176 40.7070177709415972, -74.0189374055715632 40.7070342068969140, -74.0189266044379792 40.7070442577860305, -74.0189092157065858 40.7070643424513960, -74.0188846202888868 40.7070858055369555, -74.0188594300691278 40.7071004156839109, -74.0188294377502416 40.7071154866402551, -74.0187964493678408 40.7071278198478481, -74.0187610576787023 40.7071378665252226, -74.0187262698743638 40.7071433556865827, -74.0186896687046527 40.7071424437541438, -74.0186554807562942 40.7071415391252458, -74.0186305837268890 40.7071397152694630, -74.0185807840371979 40.7071237481029229, -74.0185471847533591 40.7071077702643578, -74.0185711739943031 40.7070799223888997, -74.0186071760111730 40.7070954409753867, -74.0186341702310386 40.7071031988089018, -74.0186443710116322 40.7071054758607076, -74.0186479626221541 40.7070817380301193, -74.0186869537991896 40.7070840092377395, -74.0187211524910680 40.7070817261499656, -74.0187505462295832 40.7070798933101727, -74.0187619403742332 40.7070757858670902, -74.0187499332398744 40.7070497624897101, -74.0187739308763923 40.7070442827877557, -74.0187943275789877 40.7070324116724507, -74.0188201191434842 40.7070159728832053, -74.0188387043294398 40.7069949696516815, -74.0188482972442898 40.7069830904103824, -74.0188488981450803 40.7069703123503999, -74.0188111003501490 40.7069662117743860, -74.0187985148562433 40.7069821883763723, -74.0187757159848587 40.7069972586466378, -74.0187421241638219 40.7070077633789822, -74.0187229298169456 40.7070068575006232, -74.0186947319076012 40.7070109676701009, -74.0186785337219249 40.7070187330026272, -74.0186479447413035 40.7070178195786596, -74.0186281448805659 40.7070109784651137, -74.0186125449896224 40.7069972851460946, -74.0186047441128068 40.7069890641774279, -74.0186029418130573 40.7069749179783003, -74.0185915305335271 40.7069593949186412, -74.0185795285099175 40.7069498148092492, -74.0185717260916505 40.7069383979241479, -74.0185693319174902 40.7069205952059576, -74.0185645235697223 40.7069064401094778, -74.0185489275957877 40.7069082706793210, -74.0185351326966412 40.7069183220142676, -74.0185303375207582 40.7069507324105118, -74.0184064908862638 40.7072578721586567, -74.0182172638976255 40.7077422064719059, -74.0182169938447316 40.7077513097684829, -74.0181902925964152 40.7078216261101744, -74.0186555704964775 40.7079239488834403, -74.0186468907907340 40.7079468135471458, -74.0188006306841970 40.7079806216375530, -74.0188319588392005 40.7079991672919306, -74.0188339595148221 40.7080022191403046, -74.0188534776036562 40.7080220122841965, -74.0188550091197186 40.7080475344475374, -74.0187468983045704 40.7084805802537630, -74.0186314246895876 40.7089411000544104, -74.0184688213451523 40.7095895710089124, -74.0183413660979426 40.7101064769438068, -74.0182640918067136 40.7104089966270379, -74.0181448036176732 40.7108886501891476, -74.0181105778917328 40.7110296282146464, -74.0180460968757359 40.7113445014872468, -74.0179785323148849 40.7117563192082059, -74.0179222425702790 40.7120392427009534, -74.0178733342265360 40.7123151444565963, -74.0177701425449897 40.7128345747893547, -74.0177529270589645 40.7128483275561521, -74.0177318383669558 40.7128493123468260, -74.0177202156354639 40.7128447309338455, -74.0177214894611808 40.7127841451132397, -74.0178003788838907 40.7123451241588015, -74.0166242442528528 40.7121573189954802, -74.0165446381252821 40.7124560379311049, -74.0165922758276764 40.7125481710769677, -74.0166181765531377 40.7126497635692530, -74.0166184007829884 40.7127561500298398, -74.0165914952051054 40.7128615637199829, -74.0165554889345003 40.7129290955045704, -74.0165411217172107 40.7129555648195307, -74.0164772420413470 40.7130294930741599, -74.0163916948580436 40.7130999979508985, -74.0163200662758101 40.7134079824784436, -74.0165411468662455 40.7134410527425104, -74.0169106869547448 40.7134963285131093, -74.0175444333465720 40.7136112226644755, -74.0175681104147714 40.7135237034781454, -74.0175788932213834 40.7134427434280823, -74.0176481071908228 40.7132061859518402, -74.0176550944718912 40.7131610626671687, -74.0176704166404562 40.7130692079653116, -74.0176727085106165 40.7130659962748851, -74.0176756543669114 40.7130631098157707, -74.0176791762610407 40.7130606249650313, -74.0176831810016580 40.7130586074729806, -74.0176875626216031 40.7130571107233408, -74.0176922051809214 40.7130561743209469, -74.0176969858353004 40.7130558230433834, -74.0177017780867601 40.7130560661855583, -74.0177061082187890 40.7130568141967260, -74.0177102419684729 40.7130580478542115, -74.0177140858459950 40.7130597392574529, -74.0177175529175599 40.7130618501530819, -74.0177205647711105 40.7130643328009967, -74.0177230532898136 40.7130671310527816, -74.0177249621928439 40.7130701816229461, -74.0177068725835454 40.7131692829688703, -74.0176183331001738 40.7136543239356925, -74.0175372179073747 40.7140975422479983, -74.0174087136049366 40.7148068004081694, -74.0173822318785142 40.7149444612794227, -74.0172642150952811 40.7155926823701151, -74.0171212229363391 40.7163717935799099, -74.0169827429462686 40.7171306436683338, -74.0168629737726036 40.7177869542880302, -74.0167101860582903 40.7186241760581922, -74.0166941909592992 40.7186488433545861, -74.0166594696960232 40.7186660212248270, -74.0166299633818170 40.7186653684504094, -74.0159469520426825 40.7185755489064505, -74.0159438298419872 40.7185892550443853, -74.0156688366686382 40.7185544892659195, -74.0156706206076365 40.7185377487363809, -74.0155508775449533 40.7185219331840145, -74.0150006068240600 40.7184492360552284, -74.0149961973161652 40.7184730013168448, -74.0149898133956015 40.7185073473278791, -74.0149833323072812 40.7185237914331637, -74.0149703625800157 40.7185358508644129, -74.0149451554933364 40.7185435350773730, -74.0147027002180238 40.7185161548843624, -74.0132132271918266 40.7183157198959904, -74.0130680549232238 40.7189221938257191, -74.0130723776919979 40.7189386186702720, -74.0130306811320793 40.7191314559097464, -74.0127016789999601 40.7190917750000523, -74.0125546889999555 40.7190698630001719, -74.0124410929999073 40.7190576730001013))",-74.01607927269924,40.712037924667264
24,0.0469999619287,6.07235737749e-05,Bloomingdale,24,Manhattan,"POLYGON ((-73.9595365889999670 40.7987185260000871, -73.9600445649999898 40.7980412350000989, -73.9614777999999262 40.7986541560001328, -73.9628698009999113 40.7992396770001378, -73.9657114429999183 40.8004380700000553, -73.9677590039999160 40.8013035160001394, -73.9678737969999816 40.8013516980001114, -73.9679841599999577 40.8013982660000494, -73.9685836079998325 40.8016354700001003, -73.9700474219999506 40.8022650100000845, -73.9702159479998897 40.8023358510001231, -73.9702740049998653 40.8023590360000696, -73.9703258979998708 40.8023845610001388, -73.9715038100000157 40.8028377360001357, -73.9725002219999510 40.8032166130001457, -73.9725777979999606 40.8032471840001136, -73.9726574479998931 40.8032765140001032, -73.9727990780000226 40.8033291590000999, -73.9728717909072628 40.8033561875740958, -73.9725542982963304 40.8037986346503203, -73.9721723724179157 40.8043190769593096, -73.9720509552186201 40.8045303760101845, -73.9719529243853060 40.8046197090517637, -73.9718184948353894 40.8047175432046885, -73.9717998015074301 40.8047856154861961, -73.9717120072710088 40.8049316912767139, -73.9716204956932017 40.8050422943995557, -73.9716111339144504 40.8050961874745326, -73.9714421096153103 40.8053344268399840, -73.9712908330032946 40.8055287075333624, -73.9711076587613690 40.8057901395898313, -73.9709876799999506 40.8057429030001657, -73.9708414839999477 40.8056853440000680, -73.9707636229999395 40.8056573730000594, -73.9706932649999516 40.8056302680001153, -73.9697872200000148 40.8053004970001538, -73.9686070739998769 40.8048709500000797, -73.9685591339998467 40.8048535840001207, -73.9684950669998358 40.8048322700001052, -73.9680484929998840 40.8046837000000977, -73.9668032729999680 40.8042075610001120, -73.9667010689999529 40.8041684760001147, -73.9665973159998629 40.8041227650001446, -73.9638612629998846 40.8029720380001280, -73.9610779399997540 40.8018003580000439, -73.9596468539998710 40.8011564230001298, -73.9584811150000121 40.8006704780000860, -73.9581729709998683 40.8005825410000682, -73.9583330499998794 40.8003650540000535, -73.9586187929998857 40.7999770260001284, -73.9590766909999218 40.7993522330000502, -73.9595365889999670 40.7987185260000871))",-73.96547935663406,40.80197051563419
41,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,"POLYGON ((-73.9477398549998526 40.8095997210000689, -73.9450610299999198 40.8084745000000595, -73.9449936069999296 40.8084461840001467, -73.9449160189998196 40.8084135040000717, -73.9417714019999011 40.8070890000001469, -73.9422631119999068 40.8064157380001191, -73.9427536719999381 40.8057440130000586, -73.9443019459999107 40.8063908250001006, -73.9447820819999322 40.8057612560001033, -73.9452396519999127 40.8051360140000980, -73.9456926129999061 40.8045149490000938, -73.9461313099999984 40.8038773580001148, -73.9445975129999766 40.8032281450000980, -73.9447597649998869 40.8030030410001672, -73.9450512800000297 40.8025985990001487, -73.9455086390000105 40.8019702310001122, -73.9459678969998038 40.8013423950001339, -73.9464613389999812 40.8006653050000594, -73.9469736679998704 40.7999617030000650, -73.9472801829999895 40.7995417890000738, -73.9473277149998438 40.7994766710001002, -73.9473759979999130 40.7994105240000877, -73.9474199619999126 40.7993502950001101, -73.9477105600000044 40.7989521810001108, -73.9477571649998566 40.7988883320000468, -73.9478166309999665 40.7988068630001166, -73.9478467909999182 40.7987655430001368, -73.9480513019999819 40.7984853600000861, -73.9481010899999376 40.7984171480000768, -73.9481538429998295 40.7983448760000513, -73.9482064149998024 40.7982728510000783, -73.9483112550000357 40.7981292180001134, -73.9487916529998159 40.7974771280000894, -73.9490969559998348 40.7970578560001087, -73.9492204569998393 40.7969098590000812, -73.9496035719998162 40.7970502710001170, -73.9523741909999330 40.7982097710001383, -73.9524520099999592 40.7982402310001433, -73.9525359759999361 40.7982746460000740, -73.9551650309999218 40.7993822330000881, -73.9552182449998412 40.7994046580000926, -73.9552888499999739 40.7994344020001165, -73.9553665169999306 40.7994664260000590, -73.9578649929999159 40.8005152720000908, -73.9581729709998683 40.8005825410000682, -73.9584811150000121 40.8006704780000860, -73.9596468539998710 40.8011564230001298, -73.9591474109999325 40.8018437600001178, -73.9586883939999780 40.8024697940000394, -73.9582487829998740 40.8031064860000754, -73.9582030079999981 40.8038942710001038, -73.9582548259998731 40.8047138780001006, -73.9581816729999559 40.8055967910000987, -73.9577217599999983 40.8062909890000896, -73.9572658159998468 40.8069161710001680, -73.9568054389999503 40.8075457090001308, -73.9563449370000114 40.8081733540000968, -73.9558841759998558 40.8088022490000526, -73.9554297489998334 40.8094291530001314, -73.9549665720000036 40.8100645550000749, -73.9535757779999017 40.8094766980000898, -73.9532765489998951 40.8098796040000664, -73.9530786999997503 40.8100940850000740, -73.9525912579998987 40.8107653330001199, -73.9521012519999061 40.8114428540001342, -73.9506797559998859 40.8108429640000878, -73.9479230679998381 40.8096769220001221, -73.9478387599998541 40.8096412610000883, -73.9477398549998526 40.8095997210000689))",-73.95129204385638,40.804333857858566
