place_id,day,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
ChIJy6py96pZwokRUwo8M9BbVtU,Wednesday,0,0,0,0,0,31,34,51,89,100,93,72,62,55,55,44,41,37,41,41,34,0,0,0
ChIJy6py96pZwokRUwo8M9BbVtU,Thursday,0,0,0,0,0,20,20,37,58,65,68,62,51,37,27,31,34,48,31,27,17,0,0,0
ChIJy6py96pZwokRUwo8M9BbVtU,Friday,0,0,0,0,0,34,34,41,48,44,20,20,17,34,55,48,41,37,31,37,41,0,0,0
ChIJy6py96pZwokRUwo8M9BbVtU,Saturday,0,0,0,0,0,0,27,31,27,31,27,34,27,24,20,27,24,31,27,27,0,0,0,0
ChIJy6py96pZwokRUwo8M9BbVtU,Sunday,0,0,0,0,0,0,27,41,31,24,27,34,31,31,34,37,41,31,20,31,0,0,0,0
ChIJZwFsq61ZwokRCquELy8Q3Gw,Monday,0,0,0,0,0,0,52,82,100,94,64,29,29,29,35,47,70,76,70,52,0,0,0,0
ChIJZwFsq61ZwokRCquELy8Q3Gw,Tuesday,0,0,0,0,0,0,82,88,52,47,11,5,5,11,35,64,64,47,41,35,0,0,0,0
ChIJZwFsq61ZwokRCquELy8Q3Gw,Wednesday,0,0,0,0,0,0,47,47,64,70,47,35,35,47,29,41,52,64,64,52,0,0,0,0
ChIJZwFsq61ZwokRCquELy8Q3Gw,Thursday,0,0,0,0,0,0,29,64,52,47,29,23,17,23,41,58,70,64,52,35,0,0,0,0
ChIJZwFsq61ZwokRCquELy8Q3Gw,Friday,0,0,0,0,0,0,64,41,41,41,58,47,58,52,41,23,23,52,58,47,0,0,0,0
ChIJZwFsq61ZwokRCquELy8Q3Gw,Saturday,0,0,0,0,0,0,0,35,64,64,82,58,47,58,52,70,64,64,52,52,0,0,0,0
ChIJZwFsq61ZwokRCquELy8Q3Gw,Sunday,0,0,0,0,0,0,0,58,88,100,94,88,58,47,35,58,76,94,70,76,0,0,0,0
ChIJP97DV7NZwokRftf2tZbvjzI,Monday,0,0,0,0,0,41,58,68,74,72,70,66,62,58,62,66,54,41,37,0,0,0,0,0
ChIJP97DV7NZwokRftf2tZbvjzI,Tuesday,0,0,0,0,0,80,92,76,74,62,68,56,56,50,50,56,66,68,66,0,0,0,0,0
ChIJP97DV7NZwokRftf2tZbvjzI,Wednesday,0,0,0,0,0,52,50,45,47,49,56,66,66,76,86,80,90,64,47,0,0,0,0,0
ChIJP97DV7NZwokRftf2tZbvjzI,Thursday,0,0,0,0,0,68,62,64,76,68,64,49,49,54,68,66,72,68,52,0,0,0,0,0
ChIJP97DV7NZwokRftf2tZbvjzI,Friday,0,0,0,0,0,54,62,74,100,82,66,49,50,45,41,39,47,41,41,0,0,0,0,0
ChIJP97DV7NZwokRftf2tZbvjzI,Saturday,0,0,0,0,0,21,23,37,56,82,90,78,72,64,72,70,62,41,27,0,0,0,0,0
ChIJP97DV7NZwokRftf2tZbvjzI,Sunday,0,0,0,0,0,0,0,54,70,80,88,64,58,47,62,58,68,56,52,0,0,0,0,0
ChIJ9UFEiK1ZwokRHhIZbZT8Afk,Monday,0,0,0,0,0,0,0,63,94,78,81,60,68,68,86,65,50,42,52,63,39,23,21,0
ChIJ9UFEiK1ZwokRHhIZbZT8Afk,Tuesday,0,0,0,0,0,0,0,60,65,71,55,34,36,23,21,23,47,68,100,94,84,76,68,0
ChIJ9UFEiK1ZwokRHhIZbZT8Afk,Wednesday,0,0,0,0,0,0,0,44,42,55,55,65,55,55,50,44,39,50,52,52,47,36,28,0
ChIJ9UFEiK1ZwokRHhIZbZT8Afk,Thursday,0,0,0,0,0,0,0,34,36,39,42,52,52,52,47,44,36,28,36,36,55,71,86,0
ChIJ9UFEiK1ZwokRHhIZbZT8Afk,Friday,0,0,0,0,0,0,0,31,28,34,36,36,57,42,52,42,44,47,44,44,60,57,65,0
ChIJ9UFEiK1ZwokRHhIZbZT8Afk,Saturday,0,0,0,0,0,0,0,44,44,36,34,44,52,68,78,78,68,55,50,57,60,55,44,0
ChIJ9UFEiK1ZwokRHhIZbZT8Afk,Sunday,0,0,0,0,0,0,0,39,28,31,23,44,55,73,68,57,52,60,60,55,44,47,39,0
ChIJsRRm3qhZwokRQDPFy0HJx7s,Monday,50,35,35,30,22,0,0,0,0,0,0,12,17,17,17,15,10,12,12,27,22,40,37,57
ChIJsRRm3qhZwokRQDPFy0HJx7s,Tuesday,42,35,20,20,7,0,0,0,0,0,0,20,20,25,20,17,25,22,25,22,22,35,47,55
ChIJsRRm3qhZwokRQDPFy0HJx7s,Wednesday,45,27,17,10,22,0,0,0,0,0,0,22,27,37,37,35,30,30,37,30,37,50,70,65
ChIJsRRm3qhZwokRQDPFy0HJx7s,Thursday,55,45,35,25,7,0,0,0,0,0,0,17,17,22,25,27,37,35,35,30,45,52,70,80
ChIJsRRm3qhZwokRQDPFy0HJx7s,Friday,75,67,42,20,17,0,0,0,0,0,0,12,20,17,22,17,30,42,45,40,45,60,75,95
ChIJsRRm3qhZwokRQDPFy0HJx7s,Saturday,85,75,50,32,12,0,0,0,0,0,0,25,37,35,40,30,25,37,52,65,77,87,95,100
ChIJsRRm3qhZwokRQDPFy0HJx7s,Sunday,85,75,52,30,17,0,0,0,0,0,0,12,17,22,25,25,20,27,35,50,57,57,60,60
ChIJOxYiBKxZwokRaKwbA5O54QQ,Monday,0,0,0,0,0,38,38,23,30,46,38,46,46,53,53,53,69,61,84,0,0,0,0,0
ChIJOxYiBKxZwokRaKwbA5O54QQ,Tuesday,0,0,0,0,0,7,30,53,61,76,76,46,15,15,23,15,23,30,30,0,0,0,0,0
ChIJOxYiBKxZwokRaKwbA5O54QQ,Wednesday,0,0,0,0,0,23,15,30,30,38,53,46,46,38,23,7,7,30,38,0,0,0,0,0
ChIJOxYiBKxZwokRaKwbA5O54QQ,Thursday,0,0,0,0,0,7,23,38,69,100,61,53,46,53,53,46,53,46,46,0,0,0,0,0
ChIJOxYiBKxZwokRaKwbA5O54QQ,Friday,0,0,0,0,0,15,7,38,69,92,84,76,53,84,69,53,30,23,7,0,0,0,0,0
ChIJOxYiBKxZwokRaKwbA5O54QQ,Saturday,0,0,0,0,0,0,53,100,100,61,46,30,23,30,30,23,23,15,0,0,0,0,0,0
ChIJOxYiBKxZwokRaKwbA5O54QQ,Sunday,0,0,0,0,0,0,53,38,46,76,92,69,30,23,46,53,23,30,0,0,0,0,0,0
ChIJS_9NWCFZwokR5CWRh_2zm7I,Monday,0,0,0,0,0,0,0,24,33,41,49,55,56,57,54,62,65,73,68,60,46,32,19,0
ChIJS_9NWCFZwokR5CWRh_2zm7I,Tuesday,0,0,0,0,0,0,0,21,34,46,48,50,56,66,69,70,69,71,75,67,55,38,29,0
ChIJS_9NWCFZwokR5CWRh_2zm7I,Wednesday,0,0,0,0,0,0,0,24,32,37,43,53,64,67,66,69,75,89,86,66,48,30,20,0
ChIJS_9NWCFZwokR5CWRh_2zm7I,Thursday,0,0,0,0,0,0,0,16,32,47,55,58,62,61,69,75,89,95,100,84,65,47,31,0
ChIJS_9NWCFZwokR5CWRh_2zm7I,Friday,0,0,0,0,0,0,0,15,27,37,44,49,55,58,60,65,67,70,68,58,50,52,54,50
ChIJS_9NWCFZwokR5CWRh_2zm7I,Saturday,0,0,0,0,0,0,0,11,20,30,37,44,47,50,64,75,82,79,72,59,49,49,49,39
ChIJS_9NWCFZwokR5CWRh_2zm7I,Sunday,0,0,0,0,0,0,0,15,21,28,27,31,38,48,56,60,61,67,68,67,55,41,28,0
ChIJEWqQDLJZwokR8K5wVBL9n6g,Monday,0,0,0,0,0,0,30,51,71,83,87,86,80,70,64,50,38,0,0,0,0,0,0,0
ChIJEWqQDLJZwokR8K5wVBL9n6g,Tuesday,0,0,0,0,0,0,28,46,63,73,77,79,79,74,61,49,34,0,0,0,0,0,0,0
ChIJEWqQDLJZwokR8K5wVBL9n6g,Wednesday,0,0,0,0,0,0,29,50,67,81,89,87,83,76,70,59,44,0,0,0,0,0,0,0
ChIJEWqQDLJZwokR8K5wVBL9n6g,Thursday,0,0,0,0,0,0,28,48,68,84,89,87,81,74,72,59,41,0,0,0,0,0,0,0
ChIJEWqQDLJZwokR8K5wVBL9n6g,Friday,0,0,0,0,0,0,29,52,72,90,98,96,86,73,62,48,35,0,0,0,0,0,0,0
ChIJEWqQDLJZwokR8K5wVBL9n6g,Saturday,0,0,0,0,0,0,0,42,66,88,99,100,87,70,54,42,31,0,0,0,0,0,0,0
ChIJEWqQDLJZwokR8K5wVBL9n6g,Sunday,0,0,0,0,0,0,0,36,60,77,83,82,73,61,47,33,22,0,0,0,0,0,0,0
ChIJO_QT76hZwokRFp_9y5N6RQY,Monday,7,8,4,6,0,0,0,0,0,0,0,0,0,3,5,8,10,12,9,9,12,10,13,12
ChIJO_QT76hZwokRFp_9y5N6RQY,Tuesday,9,8,8,8,0,0,0,0,0,0,0,0,0,4,3,4,5,8,10,11,12,11,8,10
ChIJO_QT76hZwokRFp_9y5N6RQY,Wednesday,12,14,13,16,0,0,0,0,0,0,0,0,0,5,5,7,5,5,8,13,15,16,14,12
ChIJO_QT76hZwokRFp_9y5N6RQY,Thursday,9,11,11,10,0,0,0,0,0,0,0,0,0,6,7,6,7,9,11,13,16,21,28,31
ChIJO_QT76hZwokRFp_9y5N6RQY,Friday,30,23,12,5,0,0,0,0,0,0,0,0,0,3,5,9,12,18,26,31,45,60,77,89
ChIJO_QT76hZwokRFp_9y5N6RQY,Saturday,74,59,40,21,0,0,0,0,0,0,0,0,0,12,11,16,18,20,25,32,52,72,95,100
ChIJO_QT76hZwokRFp_9y5N6RQY,Sunday,79,54,31,20,0,0,0,0,0,0,0,0,0,6,9,8,9,13,14,17,17,15,13,10
ChIJr5cB5KhZwokR9YCDPDiliFo,Monday,0,0,0,0,0,0,0,0,15,24,34,46,51,56,58,62,60,59,55,53,42,32,20,0
ChIJr5cB5KhZwokR9YCDPDiliFo,Tuesday,0,0,0,0,0,0,0,0,17,25,30,37,46,60,66,70,67,67,68,66,52,32,15,0
ChIJr5cB5KhZwokR9YCDPDiliFo,Wednesday,0,0,0,0,0,0,0,0,26,33,44,55,67,72,70,69,69,73,71,65,55,38,24,0
ChIJr5cB5KhZwokR9YCDPDiliFo,Thursday,0,0,0,0,0,0,0,0,16,29,38,48,53,57,62,69,73,79,83,81,69,58,32,0
ChIJr5cB5KhZwokR9YCDPDiliFo,Friday,0,0,0,0,0,0,0,0,15,20,29,40,56,72,78,87,91,94,92,88,83,72,58,40
ChIJr5cB5KhZwokR9YCDPDiliFo,Saturday,0,0,0,0,0,0,0,0,13,26,39,51,61,71,77,84,95,100,98,90,82,69,53,37
ChIJr5cB5KhZwokR9YCDPDiliFo,Sunday,0,0,0,0,0,0,0,0,9,16,27,37,50,62,74,82,88,78,70,63,56,40,23,0
ChIJP-1S5KtZwokRM2NwZm2b3ec,Monday,23,0,0,0,0,0,0,0,0,0,28,50,71,80,79,72,67,65,67,72,71,65,52,36
ChIJP-1S5KtZwokRM2NwZm2b3ec,Tuesday,22,0,0,0,0,0,0,0,0,0,36,58,84,96,93,84,78,79,76,73,72,66,57,39
ChIJP-1S5KtZwokRM2NwZm2b3ec,Wednesday,19,0,0,0,0,0,0,0,0,0,32,55,78,88,85,78,73,76,79,81,79,72,58,42
ChIJP-1S5KtZwokRM2NwZm2b3ec,Thursday,22,0,0,0,0,0,0,0,0,0,30,49,71,83,82,75,70,72,78,84,83,77,61,45
ChIJP-1S5KtZwokRM2NwZm2b3ec,Friday,28,0,0,0,0,0,0,0,0,0,28,50,72,88,91,83,77,78,83,85,86,80,68,48
ChIJP-1S5KtZwokRM2NwZm2b3ec,Saturday,29,0,0,0,0,0,0,0,0,0,21,40,64,84,96,97,94,93,100,99,93,81,70,57
ChIJP-1S5KtZwokRM2NwZm2b3ec,Sunday,36,0,0,0,0,0,0,0,0,0,21,39,61,80,87,91,84,82,81,87,88,83,67,45
ChIJfzDanalZwokReBUChuK5tmI,Monday,0,0,0,0,0,0,0,0,0,0,0,0,35,44,45,43,42,42,42,36,30,21,14,0
ChIJfzDanalZwokReBUChuK5tmI,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,22,28,29,34,45,57,62,58,43,23,9,0
ChIJfzDanalZwokReBUChuK5tmI,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,34,44,41,42,52,65,70,58,39,24,14,0
ChIJfzDanalZwokReBUChuK5tmI,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,29,35,46,53,63,65,64,54,38,29,16,11
ChIJfzDanalZwokReBUChuK5tmI,Friday,0,0,0,0,0,0,0,0,0,0,0,0,47,63,60,52,51,61,73,72,57,41,26,17
ChIJfzDanalZwokReBUChuK5tmI,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,39,56,72,82,89,94,100,88,70,40,23,12
ChIJfzDanalZwokReBUChuK5tmI,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,36,57,70,76,73,67,60,49,35,22,0,0
ChIJC-GfTABZwokRT4j4uF-16nE,Monday,0,0,0,0,0,0,0,0,0,0,0,0,54,36,22,40,59,100,100,95,68,45,22,0
ChIJC-GfTABZwokRT4j4uF-16nE,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,27,22,36,45,50,54,63,72,68,63,50,0
ChIJC-GfTABZwokRT4j4uF-16nE,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,45,31,31,31,40,50,72,77,68,59,59,0
ChIJC-GfTABZwokRT4j4uF-16nE,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,31,27,31,31,59,68,81,63,40,18,9,0
ChIJC-GfTABZwokRT4j4uF-16nE,Friday,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,36,59,95,100,86,86,72,54,36
ChIJC-GfTABZwokRT4j4uF-16nE,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,59,72,68,81,63,68,59,63,45,40,22,13
ChIJC-GfTABZwokRT4j4uF-16nE,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,27,36,63,86,95,100,100,95,81,68,31,0
ChIJNzfuJ65ZwokREXfAYA37Hyk,Monday,0,0,0,0,0,0,0,0,0,0,0,59,85,82,67,58,50,58,67,68,55,25,0,0
ChIJNzfuJ65ZwokREXfAYA37Hyk,Tuesday,0,0,0,0,0,0,0,0,0,0,0,53,93,100,92,66,56,56,59,64,47,25,0,0
ChIJNzfuJ65ZwokREXfAYA37Hyk,Wednesday,0,0,0,0,0,0,0,0,0,0,0,55,78,78,66,47,40,39,47,47,34,21,0,0
ChIJNzfuJ65ZwokREXfAYA37Hyk,Thursday,0,0,0,0,0,0,0,0,0,0,0,52,68,74,74,65,59,58,60,60,52,30,0,0
ChIJNzfuJ65ZwokREXfAYA37Hyk,Friday,0,0,0,0,0,0,0,0,0,0,0,39,68,86,87,73,73,75,79,68,56,29,0,0
ChIJNzfuJ65ZwokREXfAYA37Hyk,Saturday,0,0,0,0,0,0,0,0,0,0,0,30,50,71,73,65,53,52,53,52,46,32,0,0
ChIJNzfuJ65ZwokREXfAYA37Hyk,Sunday,0,0,0,0,0,0,0,0,0,0,0,29,42,58,66,66,61,57,56,48,41,22,0,0
ChIJjzU486hZwokRR1xdL_9PWPU,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,45,50,47,38,24,0
ChIJjzU486hZwokRR1xdL_9PWPU,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,60,65,63,44,35,0
ChIJjzU486hZwokRR1xdL_9PWPU,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,58,61,57,51,41,0
ChIJjzU486hZwokRR1xdL_9PWPU,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,52,64,70,60,47,33
ChIJjzU486hZwokRR1xdL_9PWPU,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,55,72,88,100,98,90
ChIJjzU486hZwokRR1xdL_9PWPU,Saturday,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,69,79,80,82,78,72
ChIJjzU486hZwokRR1xdL_9PWPU,Sunday,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,44,45,38,29,0
ChIJ_050uq9ZwokRMGsTwRIZMpQ,Monday,11,7,7,11,11,11,11,10,8,13,19,46,64,71,61,58,61,76,70,61,41,29,25,0
ChIJ_050uq9ZwokRMGsTwRIZMpQ,Tuesday,0,0,0,0,0,0,0,0,0,0,0,41,56,61,64,62,65,62,56,58,55,56,47,0
ChIJ_050uq9ZwokRMGsTwRIZMpQ,Wednesday,0,0,0,0,0,0,0,0,0,0,0,23,47,67,79,79,80,82,85,79,67,50,35,0
ChIJ_050uq9ZwokRMGsTwRIZMpQ,Thursday,0,0,0,0,0,0,0,0,0,0,0,35,52,73,74,77,80,83,70,59,64,67,55,0
ChIJ_050uq9ZwokRMGsTwRIZMpQ,Friday,0,0,0,0,0,0,0,0,0,0,0,52,74,91,94,88,85,97,100,98,91,94,91,85
ChIJ_050uq9ZwokRMGsTwRIZMpQ,Saturday,59,35,0,0,0,0,0,0,0,0,0,31,40,46,59,73,83,88,76,74,73,74,68,58
ChIJ_050uq9ZwokRMGsTwRIZMpQ,Sunday,43,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
ChIJV7s_va9ZwokRE8ftZ5t2YVA,Monday,31,12,0,12,31,18,6,6,12,43,68,56,43,18,6,0,6,18,37,25,12,12,31,37
ChIJV7s_va9ZwokRE8ftZ5t2YVA,Tuesday,31,12,12,18,81,68,43,37,37,43,37,31,25,43,43,50,68,62,75,68,62,31,37,37
ChIJV7s_va9ZwokRE8ftZ5t2YVA,Wednesday,31,31,43,62,43,37,31,6,6,25,25,25,43,37,31,12,12,31,43,25,37,37,50,31
ChIJV7s_va9ZwokRE8ftZ5t2YVA,Thursday,25,12,37,37,37,37,56,31,25,50,56,100,75,50,43,25,31,25,31,31,18,31,50,50
ChIJV7s_va9ZwokRE8ftZ5t2YVA,Friday,37,18,25,25,18,31,37,68,50,25,12,6,25,31,37,43,43,68,62,43,37,31,18,25
ChIJV7s_va9ZwokRE8ftZ5t2YVA,Saturday,18,37,37,43,31,37,37,31,18,31,43,50,43,50,75,56,37,12,0,0,0,12,31,37
ChIJV7s_va9ZwokRE8ftZ5t2YVA,Sunday,25,43,31,31,25,25,50,68,75,75,43,50,31,56,62,56,37,31,43,56,50,37,31,37
ChIJQTNrM69ZwokR3ggxzgeelqQ,Monday,0,0,0,0,0,0,22,45,71,83,74,55,43,40,43,50,51,38,25,0,0,0,0,0
ChIJQTNrM69ZwokR3ggxzgeelqQ,Tuesday,0,0,0,0,0,0,32,64,90,100,83,61,45,43,47,49,43,40,31,0,0,0,0,0
ChIJQTNrM69ZwokR3ggxzgeelqQ,Wednesday,0,0,0,0,0,0,41,63,90,84,71,52,43,47,49,52,51,44,37,0,0,0,0,0
ChIJQTNrM69ZwokR3ggxzgeelqQ,Thursday,0,0,0,0,0,0,30,60,84,87,69,55,51,49,52,54,58,55,36,0,0,0,0,0
ChIJQTNrM69ZwokR3ggxzgeelqQ,Friday,0,0,0,0,0,0,37,63,76,72,58,49,51,57,57,58,61,61,48,0,0,0,0,0
ChIJQTNrM69ZwokR3ggxzgeelqQ,Saturday,0,0,0,0,0,0,0,37,49,55,57,57,57,56,57,68,69,67,54,0,0,0,0,0
ChIJQTNrM69ZwokR3ggxzgeelqQ,Sunday,0,0,0,0,0,0,0,30,45,71,83,78,72,58,62,63,55,51,43,0,0,0,0,0
ChIJnT6gRalZwokR6yeU__dE_3Y,Monday,0,0,0,0,0,0,21,24,30,33,43,46,58,57,64,58,58,53,55,47,43,32,19,12
ChIJnT6gRalZwokR6yeU__dE_3Y,Tuesday,0,0,0,0,0,0,19,23,25,33,38,44,63,75,80,82,78,63,46,40,46,40,30,28
ChIJnT6gRalZwokR6yeU__dE_3Y,Wednesday,0,0,0,0,0,0,19,25,30,38,48,55,78,95,100,93,79,63,50,50,50,47,38,27
ChIJnT6gRalZwokR6yeU__dE_3Y,Thursday,0,0,0,0,0,0,23,22,31,38,50,60,74,83,85,82,86,80,71,59,48,44,38,34
ChIJnT6gRalZwokR6yeU__dE_3Y,Friday,0,0,0,0,0,0,20,30,40,48,49,57,76,92,95,91,77,64,58,57,60,53,51,34
ChIJnT6gRalZwokR6yeU__dE_3Y,Saturday,0,0,0,0,0,0,0,15,25,37,38,46,53,70,81,84,88,78,74,67,49,42,29,25
ChIJnT6gRalZwokR6yeU__dE_3Y,Sunday,0,0,0,0,0,0,0,27,32,39,49,54,65,74,83,94,91,82,72,55,55,50,48,40
ChIJfzHhupZZwokRB7lFLdaT8sk,Monday,31,23,20,19,20,25,32,38,48,56,62,66,77,86,88,82,76,69,64,57,56,56,48,36
ChIJfzHhupZZwokRB7lFLdaT8sk,Tuesday,23,18,17,17,24,34,44,51,56,54,58,66,84,89,89,83,81,79,70,61,53,56,55,48
ChIJfzHhupZZwokRB7lFLdaT8sk,Wednesday,31,20,16,17,15,21,29,37,50,56,61,72,89,96,93,88,82,77,63,54,48,47,44,36
ChIJfzHhupZZwokRB7lFLdaT8sk,Thursday,24,15,11,12,18,25,33,41,45,52,56,72,86,91,85,78,75,77,72,67,63,64,55,42
ChIJfzHhupZZwokRB7lFLdaT8sk,Friday,27,20,17,14,21,30,42,55,63,65,68,71,83,95,100,99,90,86,79,70,67,66,67,62
ChIJfzHhupZZwokRB7lFLdaT8sk,Saturday,44,30,22,19,20,25,32,39,50,62,75,81,89,88,85,81,85,90,91,82,73,67,63,54
ChIJfzHhupZZwokRB7lFLdaT8sk,Sunday,37,27,21,18,23,24,32,38,45,51,53,56,60,70,76,75,67,64,70,65,62,59,51,44
ChIJYwp16KhZwokRRQcdgVU4C5w,Monday,0,0,0,0,0,0,0,0,0,0,0,0,32,20,17,17,14,14,17,20,29,17,26,23
ChIJYwp16KhZwokRRQcdgVU4C5w,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,32,29,29,35,35,41,38,35,17
ChIJYwp16KhZwokRRQcdgVU4C5w,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,20,14,23,26,41,41,52,67,64,47,29,20
ChIJYwp16KhZwokRRQcdgVU4C5w,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,14,8,20,32,47,55,64,61,61,50,38,23
ChIJYwp16KhZwokRRQcdgVU4C5w,Friday,8,0,0,0,0,0,0,0,0,0,0,0,20,23,29,44,38,38,35,55,50,67,58,67
ChIJYwp16KhZwokRRQcdgVU4C5w,Saturday,50,44,0,0,0,0,0,0,0,0,0,0,32,35,41,50,52,55,55,70,79,91,100,94
ChIJYwp16KhZwokRRQcdgVU4C5w,Sunday,82,47,0,0,0,0,0,0,0,0,0,0,20,23,29,29,23,14,17,20,17,11,11,20
ChIJFcNg46hZwokROlvbElpUw5o,Monday,0,0,0,0,0,0,0,0,0,0,0,12,21,28,30,31,32,36,39,37,34,20,0,0
ChIJFcNg46hZwokROlvbElpUw5o,Tuesday,0,0,0,0,0,0,0,0,0,0,0,15,26,38,38,37,39,49,55,55,47,31,0,0
ChIJFcNg46hZwokROlvbElpUw5o,Wednesday,0,0,0,0,0,0,0,0,0,0,0,20,31,39,39,41,45,52,63,64,53,32,0,0
ChIJFcNg46hZwokROlvbElpUw5o,Thursday,0,0,0,0,0,0,0,0,0,0,0,16,27,30,34,36,45,62,77,82,68,45,0,0
ChIJFcNg46hZwokROlvbElpUw5o,Friday,0,0,0,0,0,0,0,0,0,0,0,27,39,43,42,48,59,82,96,100,97,86,77,55
ChIJFcNg46hZwokROlvbElpUw5o,Saturday,0,0,0,0,0,0,0,0,0,0,0,15,25,37,50,64,75,87,88,91,82,73,54,35
ChIJFcNg46hZwokROlvbElpUw5o,Sunday,0,0,0,0,0,0,0,0,0,0,0,20,30,42,53,64,69,69,69,65,51,32,0,0
ChIJ8YvJvK1ZwokRIvJ1IXpRM8s,Monday,0,0,0,0,0,0,35,38,50,52,63,58,65,69,65,63,50,47,44,42,40,30,0,0
ChIJ8YvJvK1ZwokRIvJ1IXpRM8s,Tuesday,0,0,0,0,0,0,54,63,69,71,70,70,78,83,80,65,47,35,33,33,30,30,0,0
ChIJ8YvJvK1ZwokRIvJ1IXpRM8s,Wednesday,0,0,0,0,0,0,29,47,72,80,89,96,100,97,78,70,60,51,45,40,41,38,0,0
ChIJ8YvJvK1ZwokRIvJ1IXpRM8s,Thursday,0,0,0,0,0,0,41,59,71,77,75,75,88,92,82,67,53,48,42,41,40,32,0,0
ChIJ8YvJvK1ZwokRIvJ1IXpRM8s,Friday,0,0,0,0,0,0,36,50,57,63,72,83,88,85,59,40,40,47,45,38,36,28,0,0
ChIJ8YvJvK1ZwokRIvJ1IXpRM8s,Saturday,0,0,0,0,0,0,25,28,41,50,66,65,72,55,47,39,36,32,28,30,32,35,0,0
ChIJ8YvJvK1ZwokRIvJ1IXpRM8s,Sunday,0,0,0,0,0,0,25,35,38,38,35,39,36,38,36,39,44,0,0,0,0,0,0,0
ChIJoxV2461ZwokRqS4g6NxmLo4,Monday,0,0,0,0,0,0,0,0,0,0,0,26,31,43,48,53,60,53,48,34,36,34,29,29
ChIJoxV2461ZwokRqS4g6NxmLo4,Tuesday,0,0,0,0,0,0,0,0,0,0,0,29,34,31,29,29,41,60,75,60,36,31,29,29
ChIJoxV2461ZwokRqS4g6NxmLo4,Wednesday,0,0,0,0,0,0,0,0,0,0,0,17,21,29,39,53,78,92,100,70,51,34,29,17
ChIJoxV2461ZwokRqS4g6NxmLo4,Thursday,0,0,0,0,0,0,0,0,0,0,0,39,53,63,53,46,41,56,63,65,56,43,39,29
ChIJoxV2461ZwokRqS4g6NxmLo4,Friday,19,0,0,0,0,0,0,0,0,0,0,48,63,73,58,53,51,65,73,70,70,60,53,39
ChIJoxV2461ZwokRqS4g6NxmLo4,Saturday,31,0,0,0,0,0,0,0,0,0,0,21,24,26,39,56,73,75,68,58,48,41,21,14
ChIJoxV2461ZwokRqS4g6NxmLo4,Sunday,0,0,0,0,0,0,0,0,0,0,0,7,12,24,24,31,41,39,39,21,17,12,17,0
ChIJsaYZEKZZwokRThIP62r39zQ,Monday,0,0,0,0,0,0,0,0,0,0,0,36,58,69,73,72,76,82,85,82,73,60,40,0
ChIJsaYZEKZZwokRThIP62r39zQ,Tuesday,0,0,0,0,0,0,0,0,0,0,0,36,53,61,64,72,78,81,74,63,49,40,26,0
ChIJsaYZEKZZwokRThIP62r39zQ,Wednesday,0,0,0,0,0,0,0,0,0,0,0,39,62,70,70,65,63,73,77,70,51,42,34,0
ChIJsaYZEKZZwokRThIP62r39zQ,Thursday,0,0,0,0,0,0,0,0,0,0,0,58,75,75,64,59,65,83,97,94,84,67,46,0
ChIJsaYZEKZZwokRThIP62r39zQ,Friday,0,0,0,0,0,0,0,0,0,0,0,45,69,81,86,84,85,90,96,97,92,84,69,51
ChIJsaYZEKZZwokRThIP62r39zQ,Saturday,0,0,0,0,0,0,0,0,0,0,0,51,72,92,100,97,93,91,89,83,80,78,72,57
ChIJsaYZEKZZwokRThIP62r39zQ,Sunday,0,0,0,0,0,0,0,0,0,0,0,29,54,76,84,76,66,62,62,63,65,54,36,0
ChIJi7UFIq1ZwokRRlDLoi1RxRY,Monday,0,0,0,0,0,0,0,65,85,85,65,55,60,80,65,75,70,65,80,0,0,0,0,0
