grid_id,lat,lon,geometry,restaurant_count,weighted,population
M-0538,40.77188091254161,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7707547832833370, -73.9742002152205060 40.7730070355355920, -73.9771413916910916 40.7730070355355920, -73.9771413916910916 40.7707547832833370, -73.9742002152205060 40.7707547832833370))",0.0,1,1.0
M-0539,40.7718809125416,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7707547832833370, -73.9712590387499205 40.7730070355355920, -73.9742002152205060 40.7730070355355920, -73.9742002152205060 40.7707547832833370, -73.9712590387499205 40.7707547832833370))",0.0,1,1.0
M-0540,40.7718809125416,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7707547832833370, -73.9683178622793349 40.7730070355355920, -73.9712590387499205 40.7730070355355920, -73.9712590387499205 40.7707547832833370, -73.9683178622793349 40.7707547832833370))",0.0,1,1.0
M-0541,40.7718809125416,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7707547832833370, -73.9653766858087494 40.7730070355355920, -73.9683178622793349 40.7730070355355920, -73.9683178622793349 40.7707547832833370, -73.9653766858087494 40.7707547832833370))",3.0,1,641.0
M-0542,40.77188091254161,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7707547832833370, -73.9624355093381638 40.7730070355355920, -73.9653766858087494 40.7730070355355920, -73.9653766858087494 40.7707547832833370, -73.9624355093381638 40.7707547832833370))",2.0,1,764.0
M-0543,40.77188091254161,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7707547832833370, -73.9594943328675782 40.7730070355355920, -73.9624355093381638 40.7730070355355920, -73.9624355093381638 40.7707547832833370, -73.9594943328675782 40.7707547832833370))",11.0,2,3112.0
M-0544,40.77188091254161,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7707547832833370, -73.9565531563969927 40.7730070355355920, -73.9594943328675782 40.7730070355355920, -73.9594943328675782 40.7707547832833370, -73.9565531563969927 40.7707547832833370))",14.0,2,4059.0
M-0545,40.77188091254161,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7707547832833370, -73.9536119799264071 40.7730070355355920, -73.9565531563969927 40.7730070355355920, -73.9565531563969927 40.7707547832833370, -73.9536119799264071 40.7707547832833370))",28.0,3,4333.0
M-0546,40.77188091254161,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7707547832833370, -73.9506708034558216 40.7730070355355920, -73.9536119799264071 40.7730070355355920, -73.9536119799264071 40.7707547832833370, -73.9506708034558216 40.7707547832833370))",17.0,2,5351.0
M-0547,40.7718809125416,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7707547832833370, -73.9477296269852360 40.7730070355355920, -73.9506708034558216 40.7730070355355920, -73.9506708034558216 40.7707547832833370, -73.9477296269852360 40.7707547832833370))",2.0,1,3469.0
M-0548,40.77188091254161,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7707547832833370, -73.9447884505146504 40.7730070355355920, -73.9477296269852360 40.7730070355355920, -73.9477296269852360 40.7707547832833370, -73.9447884505146504 40.7707547832833370))",0.0,1,1864.0
M-0549,40.77188091254161,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7707547832833370, -73.9418472740440649 40.7730070355355920, -73.9447884505146504 40.7730070355355920, -73.9447884505146504 40.7707547832833370, -73.9418472740440649 40.7707547832833370))",0.0,1,617.0
M-0550,40.7718809125416,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.7707547832833370, -73.9389060975734793 40.7730070355355920, -73.9418472740440649 40.7730070355355920, -73.9418472740440649 40.7707547832833370, -73.9389060975734793 40.7707547832833370))",0.0,1,1100.0
M-0551,40.77413316479375,-73.9962590387499,"POLYGON ((-73.9947884505146050 40.7730070355355920, -73.9947884505146050 40.7752592877878470, -73.9977296269851905 40.7752592877878470, -73.9977296269851905 40.7730070355355920, -73.9947884505146050 40.7730070355355920))",0.0,1,1279.0
M-0552,40.77413316479375,-73.99331786227931,"POLYGON ((-73.9918472740440194 40.7730070355355920, -73.9918472740440194 40.7752592877878470, -73.9947884505146050 40.7752592877878470, -73.9947884505146050 40.7730070355355920, -73.9918472740440194 40.7730070355355920))",0.0,1,1279.0
M-0553,40.77413316479375,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7730070355355920, -73.9889060975734338 40.7752592877878470, -73.9918472740440194 40.7752592877878470, -73.9918472740440194 40.7730070355355920, -73.9889060975734338 40.7730070355355920))",2.0,1,1242.0
M-0554,40.77413316479375,-73.98743550933816,"POLYGON ((-73.9859649211028483 40.7730070355355920, -73.9859649211028483 40.7752592877878470, -73.9889060975734338 40.7752592877878470, -73.9889060975734338 40.7730070355355920, -73.9859649211028483 40.7730070355355920))",0.0,1,1242.0
M-0555,40.77413316479375,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7730070355355920, -73.9830237446322627 40.7752592877878470, -73.9859649211028483 40.7752592877878470, -73.9859649211028483 40.7730070355355920, -73.9830237446322627 40.7730070355355920))",12.0,2,4325.0
M-0556,40.77413316479377,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7730070355355920, -73.9800825681616772 40.7752592877878470, -73.9830237446322627 40.7752592877878470, -73.9830237446322627 40.7730070355355920, -73.9800825681616772 40.7730070355355920))",17.0,2,2974.0
M-0557,40.77413316479377,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7730070355355920, -73.9771413916910916 40.7752592877878470, -73.9800825681616772 40.7752592877878470, -73.9800825681616772 40.7730070355355920, -73.9771413916910916 40.7730070355355920))",3.0,1,897.0
M-0558,40.77413316479375,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7730070355355920, -73.9742002152205060 40.7752592877878470, -73.9771413916910916 40.7752592877878470, -73.9771413916910916 40.7730070355355920, -73.9742002152205060 40.7730070355355920))",1.0,1,897.0
M-0559,40.77413316479375,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7730070355355920, -73.9712590387499205 40.7752592877878470, -73.9742002152205060 40.7752592877878470, -73.9742002152205060 40.7730070355355920, -73.9712590387499205 40.7730070355355920))",0.0,1,1.0
M-0560,40.77413316479375,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7730070355355920, -73.9683178622793349 40.7752592877878470, -73.9712590387499205 40.7752592877878470, -73.9712590387499205 40.7730070355355920, -73.9683178622793349 40.7730070355355920))",0.0,1,1.0
M-0561,40.77413316479375,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7730070355355920, -73.9653766858087494 40.7752592877878470, -73.9683178622793349 40.7752592877878470, -73.9683178622793349 40.7730070355355920, -73.9653766858087494 40.7730070355355920))",0.0,1,356.0
M-0562,40.77413316479377,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7730070355355920, -73.9624355093381638 40.7752592877878470, -73.9653766858087494 40.7752592877878470, -73.9653766858087494 40.7730070355355920, -73.9624355093381638 40.7730070355355920))",10.0,2,2274.0
M-0563,40.77413316479375,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7730070355355920, -73.9594943328675782 40.7752592877878470, -73.9624355093381638 40.7752592877878470, -73.9624355093381638 40.7730070355355920, -73.9594943328675782 40.7730070355355920))",10.0,2,3219.0
M-0564,40.77413316479375,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7730070355355920, -73.9565531563969927 40.7752592877878470, -73.9594943328675782 40.7752592877878470, -73.9594943328675782 40.7730070355355920, -73.9565531563969927 40.7730070355355920))",23.0,3,5856.0
M-0565,40.77413316479375,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7730070355355920, -73.9536119799264071 40.7752592877878470, -73.9565531563969927 40.7752592877878470, -73.9565531563969927 40.7730070355355920, -73.9536119799264071 40.7730070355355920))",29.0,3,3209.0
M-0566,40.77413316479375,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7730070355355920, -73.9506708034558216 40.7752592877878470, -73.9536119799264071 40.7752592877878470, -73.9536119799264071 40.7730070355355920, -73.9506708034558216 40.7730070355355920))",15.0,2,3525.0
M-0567,40.77413316479375,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7730070355355920, -73.9477296269852360 40.7752592877878470, -73.9506708034558216 40.7752592877878470, -73.9506708034558216 40.7730070355355920, -73.9477296269852360 40.7730070355355920))",10.0,2,7233.0
M-0568,40.77413316479377,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7730070355355920, -73.9447884505146504 40.7752592877878470, -73.9477296269852360 40.7752592877878470, -73.9477296269852360 40.7730070355355920, -73.9447884505146504 40.7730070355355920))",0.0,1,2484.0
M-0569,40.77413316479375,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7730070355355920, -73.9418472740440649 40.7752592877878470, -73.9447884505146504 40.7752592877878470, -73.9447884505146504 40.7730070355355920, -73.9418472740440649 40.7730070355355920))",0.0,1,2335.0
M-0570,40.77638541704592,-73.99331786227931,"POLYGON ((-73.9918472740440194 40.7752592877878470, -73.9918472740440194 40.7775115400401020, -73.9947884505146050 40.7775115400401020, -73.9947884505146050 40.7752592877878470, -73.9918472740440194 40.7752592877878470))",0.0,1,825.0
M-0571,40.77638541704592,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7752592877878470, -73.9889060975734338 40.7775115400401020, -73.9918472740440194 40.7775115400401020, -73.9918472740440194 40.7752592877878470, -73.9889060975734338 40.7752592877878470))",2.0,1,1544.0
M-0572,40.77638541704592,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7752592877878470, -73.9859649211028483 40.7775115400401020, -73.9889060975734338 40.7775115400401020, -73.9889060975734338 40.7752592877878470, -73.9859649211028483 40.7752592877878470))",0.0,1,2526.0
M-0573,40.77638541704592,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7752592877878470, -73.9830237446322627 40.7775115400401020, -73.9859649211028483 40.7775115400401020, -73.9859649211028483 40.7752592877878470, -73.9830237446322627 40.7752592877878470))",2.0,1,2213.0
M-0574,40.77638541704592,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7752592877878470, -73.9800825681616772 40.7775115400401020, -73.9830237446322627 40.7775115400401020, -73.9830237446322627 40.7752592877878470, -73.9800825681616772 40.7752592877878470))",15.0,2,5385.0
M-0575,40.77638541704592,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7752592877878470, -73.9771413916910916 40.7775115400401020, -73.9800825681616772 40.7775115400401020, -73.9800825681616772 40.7752592877878470, -73.9771413916910916 40.7752592877878470))",25.0,3,4497.0
M-0576,40.77638541704592,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7752592877878470, -73.9742002152205060 40.7775115400401020, -73.9771413916910916 40.7775115400401020, -73.9771413916910916 40.7752592877878470, -73.9742002152205060 40.7752592877878470))",0.0,1,590.0
M-0577,40.77638541704592,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7752592877878470, -73.9712590387499205 40.7775115400401020, -73.9742002152205060 40.7775115400401020, -73.9742002152205060 40.7752592877878470, -73.9712590387499205 40.7752592877878470))",0.0,1,1.0
M-0578,40.77638541704592,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7752592877878470, -73.9683178622793349 40.7775115400401020, -73.9712590387499205 40.7775115400401020, -73.9712590387499205 40.7752592877878470, -73.9683178622793349 40.7752592877878470))",0.0,1,1.0
M-0579,40.77638541704592,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7752592877878470, -73.9653766858087494 40.7775115400401020, -73.9683178622793349 40.7775115400401020, -73.9683178622793349 40.7752592877878470, -73.9653766858087494 40.7752592877878470))",0.0,1,1.0
M-0580,40.77638541704592,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7752592877878470, -73.9624355093381638 40.7775115400401020, -73.9653766858087494 40.7775115400401020, -73.9653766858087494 40.7752592877878470, -73.9624355093381638 40.7752592877878470))",3.0,1,727.0
M-0581,40.77638541704592,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7752592877878470, -73.9594943328675782 40.7775115400401020, -73.9624355093381638 40.7775115400401020, -73.9624355093381638 40.7752592877878470, -73.9594943328675782 40.7752592877878470))",4.0,1,844.0
M-0582,40.77638541704592,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7752592877878470, -73.9565531563969927 40.7775115400401020, -73.9594943328675782 40.7775115400401020, -73.9594943328675782 40.7752592877878470, -73.9565531563969927 40.7752592877878470))",16.0,2,2698.0
M-0583,40.77638541704592,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7752592877878470, -73.9536119799264071 40.7775115400401020, -73.9565531563969927 40.7775115400401020, -73.9565531563969927 40.7752592877878470, -73.9536119799264071 40.7752592877878470))",20.0,3,4965.0
M-0584,40.77638541704592,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7752592877878470, -73.9506708034558216 40.7775115400401020, -73.9536119799264071 40.7775115400401020, -73.9536119799264071 40.7752592877878470, -73.9506708034558216 40.7752592877878470))",43.0,5,6636.0
M-0585,40.77638541704592,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7752592877878470, -73.9477296269852360 40.7775115400401020, -73.9506708034558216 40.7775115400401020, -73.9506708034558216 40.7752592877878470, -73.9477296269852360 40.7752592877878470))",6.0,1,3593.0
M-0586,40.77638541704592,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7752592877878470, -73.9447884505146504 40.7775115400401020, -73.9477296269852360 40.7775115400401020, -73.9477296269852360 40.7752592877878470, -73.9447884505146504 40.7752592877878470))",5.0,1,2117.0
M-0587,40.77638541704592,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7752592877878470, -73.9418472740440649 40.7775115400401020, -73.9447884505146504 40.7775115400401020, -73.9447884505146504 40.7752592877878470, -73.9418472740440649 40.7752592877878470))",0.0,1,1277.0
M-0588,40.77863766929807,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7775115400401020, -73.9889060975734338 40.7797637922923570, -73.9918472740440194 40.7797637922923570, -73.9918472740440194 40.7775115400401020, -73.9889060975734338 40.7775115400401020))",0.0,1,1544.0
M-0589,40.77863766929807,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7775115400401020, -73.9859649211028483 40.7797637922923570, -73.9889060975734338 40.7797637922923570, -73.9889060975734338 40.7775115400401020, -73.9859649211028483 40.7775115400401020))",0.0,1,1912.0
M-0590,40.77863766929807,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7775115400401020, -73.9830237446322627 40.7797637922923570, -73.9859649211028483 40.7797637922923570, -73.9859649211028483 40.7775115400401020, -73.9830237446322627 40.7775115400401020))",10.0,2,3826.0
M-0591,40.77863766929807,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7775115400401020, -73.9800825681616772 40.7797637922923570, -73.9830237446322627 40.7797637922923570, -73.9830237446322627 40.7775115400401020, -73.9800825681616772 40.7775115400401020))",35.0,4,6193.0
M-0592,40.77863766929807,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7775115400401020, -73.9771413916910916 40.7797637922923570, -73.9800825681616772 40.7797637922923570, -73.9800825681616772 40.7775115400401020, -73.9771413916910916 40.7775115400401020))",25.0,3,2759.0
M-0593,40.778637669298085,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7775115400401020, -73.9742002152205060 40.7797637922923570, -73.9771413916910916 40.7797637922923570, -73.9771413916910916 40.7775115400401020, -73.9742002152205060 40.7775115400401020))",3.0,1,1270.0
M-0594,40.77863766929807,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7775115400401020, -73.9712590387499205 40.7797637922923570, -73.9742002152205060 40.7797637922923570, -73.9742002152205060 40.7775115400401020, -73.9712590387499205 40.7775115400401020))",2.0,1,681.0
M-0595,40.77863766929807,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7775115400401020, -73.9683178622793349 40.7797637922923570, -73.9712590387499205 40.7797637922923570, -73.9712590387499205 40.7775115400401020, -73.9683178622793349 40.7775115400401020))",0.0,1,1.0
M-0596,40.778637669298085,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7775115400401020, -73.9653766858087494 40.7797637922923570, -73.9683178622793349 40.7797637922923570, -73.9683178622793349 40.7775115400401020, -73.9653766858087494 40.7775115400401020))",0.0,1,1.0
M-0597,40.77863766929807,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7775115400401020, -73.9624355093381638 40.7797637922923570, -73.9653766858087494 40.7797637922923570, -73.9653766858087494 40.7775115400401020, -73.9624355093381638 40.7775115400401020))",6.0,1,372.0
M-0598,40.77863766929807,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7775115400401020, -73.9594943328675782 40.7797637922923570, -73.9624355093381638 40.7797637922923570, -73.9624355093381638 40.7775115400401020, -73.9594943328675782 40.7775115400401020))",4.0,1,952.0
M-0599,40.77863766929807,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7775115400401020, -73.9565531563969927 40.7797637922923570, -73.9594943328675782 40.7797637922923570, -73.9594943328675782 40.7775115400401020, -73.9565531563969927 40.7775115400401020))",5.0,1,1781.0
M-0600,40.778637669298085,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7775115400401020, -73.9536119799264071 40.7797637922923570, -73.9565531563969927 40.7797637922923570, -73.9565531563969927 40.7775115400401020, -73.9536119799264071 40.7775115400401020))",29.0,3,6836.0
M-0601,40.77863766929807,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7775115400401020, -73.9506708034558216 40.7797637922923570, -73.9536119799264071 40.7797637922923570, -73.9536119799264071 40.7775115400401020, -73.9506708034558216 40.7775115400401020))",11.0,2,2895.0
M-0602,40.77863766929807,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7775115400401020, -73.9477296269852360 40.7797637922923570, -73.9506708034558216 40.7797637922923570, -73.9506708034558216 40.7775115400401020, -73.9477296269852360 40.7775115400401020))",19.0,2,4714.0
M-0603,40.77863766929807,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7775115400401020, -73.9447884505146504 40.7797637922923570, -73.9477296269852360 40.7797637922923570, -73.9477296269852360 40.7775115400401020, -73.9447884505146504 40.7775115400401020))",8.0,1,1853.0
M-0604,40.77863766929807,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7775115400401020, -73.9418472740440649 40.7797637922923570, -73.9447884505146504 40.7797637922923570, -73.9447884505146504 40.7775115400401020, -73.9418472740440649 40.7775115400401020))",0.0,1,1277.0
M-0605,40.77863766929807,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.7775115400401020, -73.9389060975734793 40.7797637922923570, -73.9418472740440649 40.7797637922923570, -73.9418472740440649 40.7775115400401020, -73.9389060975734793 40.7775115400401020))",0.0,1,483.0
M-0606,40.78088992155021,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7797637922923570, -73.9889060975734338 40.7820160445446120, -73.9918472740440194 40.7820160445446120, -73.9918472740440194 40.7797637922923570, -73.9889060975734338 40.7797637922923570))",0.0,1,1730.0
M-0607,40.78088992155024,-73.98743550933816,"POLYGON ((-73.9859649211028483 40.7797637922923570, -73.9859649211028483 40.7820160445446120, -73.9889060975734338 40.7820160445446120, -73.9889060975734338 40.7797637922923570, -73.9859649211028483 40.7797637922923570))",1.0,1,1730.0
M-0608,40.78088992155024,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7797637922923570, -73.9830237446322627 40.7820160445446120, -73.9859649211028483 40.7820160445446120, -73.9859649211028483 40.7797637922923570, -73.9830237446322627 40.7797637922923570))",0.0,1,1011.0
M-0609,40.78088992155021,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7797637922923570, -73.9800825681616772 40.7820160445446120, -73.9830237446322627 40.7820160445446120, -73.9830237446322627 40.7797637922923570, -73.9800825681616772 40.7797637922923570))",23.0,3,5795.0
M-0610,40.78088992155024,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7797637922923570, -73.9771413916910916 40.7820160445446120, -73.9800825681616772 40.7820160445446120, -73.9800825681616772 40.7797637922923570, -73.9771413916910916 40.7797637922923570))",10.0,2,2128.0
M-0611,40.78088992155024,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7797637922923570, -73.9742002152205060 40.7820160445446120, -73.9771413916910916 40.7820160445446120, -73.9771413916910916 40.7797637922923570, -73.9742002152205060 40.7797637922923570))",9.0,1,680.0
M-0612,40.78088992155024,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7797637922923570, -73.9712590387499205 40.7820160445446120, -73.9742002152205060 40.7820160445446120, -73.9742002152205060 40.7797637922923570, -73.9712590387499205 40.7797637922923570))",0.0,1,351.0
M-0613,40.78088992155024,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7797637922923570, -73.9683178622793349 40.7820160445446120, -73.9712590387499205 40.7820160445446120, -73.9712590387499205 40.7797637922923570, -73.9683178622793349 40.7797637922923570))",0.0,1,1.0
M-0614,40.78088992155024,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7797637922923570, -73.9653766858087494 40.7820160445446120, -73.9683178622793349 40.7820160445446120, -73.9683178622793349 40.7797637922923570, -73.9653766858087494 40.7797637922923570))",0.0,1,1.0
M-0615,40.78088992155024,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7797637922923570, -73.9624355093381638 40.7820160445446120, -73.9653766858087494 40.7820160445446120, -73.9653766858087494 40.7797637922923570, -73.9624355093381638 40.7797637922923570))",0.0,1,1.0
M-0616,40.78088992155024,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7797637922923570, -73.9594943328675782 40.7820160445446120, -73.9624355093381638 40.7820160445446120, -73.9624355093381638 40.7797637922923570, -73.9594943328675782 40.7797637922923570))",2.0,1,1758.0
M-0617,40.78088992155024,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7797637922923570, -73.9565531563969927 40.7820160445446120, -73.9594943328675782 40.7820160445446120, -73.9594943328675782 40.7797637922923570, -73.9565531563969927 40.7797637922923570))",2.0,1,2367.0
M-0618,40.78088992155021,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7797637922923570, -73.9536119799264071 40.7820160445446120, -73.9565531563969927 40.7820160445446120, -73.9565531563969927 40.7797637922923570, -73.9536119799264071 40.7797637922923570))",9.0,1,1787.0
M-0619,40.78088992155024,-73.95214139169111,"POLYGON ((-73.9506708034558216 40.7797637922923570, -73.9506708034558216 40.7820160445446120, -73.9536119799264071 40.7820160445446120, -73.9536119799264071 40.7797637922923570, -73.9506708034558216 40.7797637922923570))",18.0,2,5616.0
M-0620,40.78088992155024,-73.94920021522053,"POLYGON ((-73.9477296269852360 40.7797637922923570, -73.9477296269852360 40.7820160445446120, -73.9506708034558216 40.7820160445446120, -73.9506708034558216 40.7797637922923570, -73.9477296269852360 40.7797637922923570))",20.0,3,7080.0
M-0621,40.78088992155024,-73.94625903874994,"POLYGON ((-73.9447884505146504 40.7797637922923570, -73.9447884505146504 40.7820160445446120, -73.9477296269852360 40.7820160445446120, -73.9477296269852360 40.7797637922923570, -73.9447884505146504 40.7797637922923570))",7.0,1,2497.0
M-0622,40.78088992155024,-73.94331786227936,"POLYGON ((-73.9418472740440649 40.7797637922923570, -73.9418472740440649 40.7820160445446120, -73.9447884505146504 40.7820160445446120, -73.9447884505146504 40.7797637922923570, -73.9418472740440649 40.7797637922923570))",0.0,1,483.0
M-0623,40.78088992155021,-73.94037668580877,"POLYGON ((-73.9389060975734793 40.7797637922923570, -73.9389060975734793 40.7820160445446120, -73.9418472740440649 40.7820160445446120, -73.9418472740440649 40.7797637922923570, -73.9389060975734793 40.7797637922923570))",0.0,1,817.0
M-0624,40.78088992155024,-73.93743550933819,"POLYGON ((-73.9359649211028938 40.7797637922923570, -73.9359649211028938 40.7820160445446120, -73.9389060975734793 40.7820160445446120, -73.9389060975734793 40.7797637922923570, -73.9359649211028938 40.7797637922923570))",0.0,1,817.0
M-0625,40.78088992155024,-73.93155315639702,"POLYGON ((-73.9300825681617226 40.7797637922923570, -73.9300825681617226 40.7820160445446120, -73.9330237446323082 40.7820160445446120, -73.9330237446323082 40.7797637922923570, -73.9300825681617226 40.7797637922923570))",0.0,1,358.0
M-0626,40.78088992155024,-73.92861197992643,"POLYGON ((-73.9271413916911371 40.7797637922923570, -73.9271413916911371 40.7820160445446120, -73.9300825681617226 40.7820160445446120, -73.9300825681617226 40.7797637922923570, -73.9271413916911371 40.7797637922923570))",0.0,1,358.0
M-0627,40.78088992155024,-73.92567080345584,"POLYGON ((-73.9242002152205515 40.7797637922923570, -73.9242002152205515 40.7820160445446120, -73.9271413916911371 40.7820160445446120, -73.9271413916911371 40.7797637922923570, -73.9242002152205515 40.7797637922923570))",0.0,1,358.0
M-0628,40.78314217380238,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7820160445446120, -73.9859649211028483 40.7842682967968670, -73.9889060975734338 40.7842682967968670, -73.9889060975734338 40.7820160445446120, -73.9859649211028483 40.7820160445446120))",0.0,1,383.0
M-0629,40.78314217380238,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7820160445446120, -73.9830237446322627 40.7842682967968670, -73.9859649211028483 40.7842682967968670, -73.9859649211028483 40.7820160445446120, -73.9830237446322627 40.7820160445446120))",0.0,1,783.0
M-0630,40.78314217380236,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7820160445446120, -73.9800825681616772 40.7842682967968670, -73.9830237446322627 40.7842682967968670, -73.9830237446322627 40.7820160445446120, -73.9800825681616772 40.7820160445446120))",8.0,1,783.0
M-0631,40.78314217380236,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7820160445446120, -73.9771413916910916 40.7842682967968670, -73.9800825681616772 40.7842682967968670, -73.9800825681616772 40.7820160445446120, -73.9771413916910916 40.7820160445446120))",41.0,5,7326.0
M-0632,40.78314217380238,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7820160445446120, -73.9742002152205060 40.7842682967968670, -73.9771413916910916 40.7842682967968670, -73.9771413916910916 40.7820160445446120, -73.9742002152205060 40.7820160445446120))",7.0,1,959.0
M-0633,40.78314217380238,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7820160445446120, -73.9712590387499205 40.7842682967968670, -73.9742002152205060 40.7842682967968670, -73.9742002152205060 40.7820160445446120, -73.9712590387499205 40.7820160445446120))",3.0,1,960.0
M-0634,40.78314217380238,-73.96978845051463,"POLYGON ((-73.9683178622793349 40.7820160445446120, -73.9683178622793349 40.7842682967968670, -73.9712590387499205 40.7842682967968670, -73.9712590387499205 40.7820160445446120, -73.9683178622793349 40.7820160445446120))",0.0,1,960.0
M-0635,40.78314217380238,-73.96684727404404,"POLYGON ((-73.9653766858087494 40.7820160445446120, -73.9653766858087494 40.7842682967968670, -73.9683178622793349 40.7842682967968670, -73.9683178622793349 40.7820160445446120, -73.9653766858087494 40.7820160445446120))",0.0,1,1.0
M-0636,40.78314217380238,-73.96390609757346,"POLYGON ((-73.9624355093381638 40.7820160445446120, -73.9624355093381638 40.7842682967968670, -73.9653766858087494 40.7842682967968670, -73.9653766858087494 40.7820160445446120, -73.9624355093381638 40.7820160445446120))",1.0,1,1.0
M-0637,40.78314217380238,-73.96096492110287,"POLYGON ((-73.9594943328675782 40.7820160445446120, -73.9594943328675782 40.7842682967968670, -73.9624355093381638 40.7842682967968670, -73.9624355093381638 40.7820160445446120, -73.9594943328675782 40.7820160445446120))",0.0,1,807.0
M-0638,40.78314217380238,-73.95802374463229,"POLYGON ((-73.9565531563969927 40.7820160445446120, -73.9565531563969927 40.7842682967968670, -73.9594943328675782 40.7842682967968670, -73.9594943328675782 40.7820160445446120, -73.9565531563969927 40.7820160445446120))",9.0,1,1192.0
M-0639,40.78314217380238,-73.9550825681617,"POLYGON ((-73.9536119799264071 40.7820160445446120, -73.9536119799264071 40.7842682967968670, -73.9565531563969927 40.7842682967968670, -73.9565531563969927 40.7820160445446120, -73.9536119799264071 40.7820160445446120))",1.0,1,2281.0
